mask_id,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,score_annual_inc,score_delinq_2yrs,score_emp_length,score_home_ownership,score_inq_last_6mths,score_int_rate,score_pub_rec,score_purpose,score_term
0.0DEQ#12.5<x<14.5#36M#0ENQ#<2 years#O#0.0PUB#RENT#<50k,,2000.0,1955.24016666667,1909.9438830008496,6864.1047196006,13328.622836673749,13018.06714600318,12703.920988611308,12386.122661865818,12183.80518217442,20079.06317954243,19687.919265749508,30892.23352784704,27341.832173142877,26742.67459440656,26136.67579300543,27298.757523842665,39138.08564540955,41149.42899880001,41515.06441925745,47758.408306915044,77894.98736009932,93196.37257487851,111672.66661911113,115876.63615533887,117859.7583801773,114902.65241433715,121912.68179035882,122977.46432876133,134418.35141061284,170749.79313361226,169053.1733782788,176951.09401171783,213212.57818274127,252810.43529293203,255921.43267566286,283482.1631453383,278903.7884244136,274431.29542111384,268563.0092136685,285418.24789574626,282605.5038616377,269009.88034233125,257398.79214352468,251067.5132620239,238814.18556730828,231759.22724055388,225863.0856675305,248578.71404870047,242022.14167077135,231512.24115759833,223603.73955862736,223067.46049781752,215404.0485515214,220428.90189629624,218149.55627734947,215314.72696798565,204872.59650221656,203382.8886736073,214728.66393246842,229352.39590979498,236924.9438231635,253236.53690383479,296149.14503876097,333888.0967900467,361887.99111706193,355037.1600514428,351790.905153218,338633.64635789767,329315.00964348606,317283.8055155554,310109.16307994694,323678.4990759502,331355.94456457807,314763.70226539887,325921.5210752916,309277.73550370935,329784.6328507273,348970.84269345,371848.124094195,387204.721461679,348860.3784674567,343467.7775195624,371613.9208555739,450671.97968148824,523661.28931741475,587007.4816930924,614582.6492702534,755574.7860752849,815507.5763839501,816822.5489208489,926437.3563474355,943098.3130419547,959971.7103660934,901455.8240570801,865571.8836001084,<50k,0.0DEQ,<2 years,RENT,0ENQ,12.5<x<14.5,0.0PUB,O,36M
0.0DEQ#12.5<x<14.5#36M#0ENQ#<2 years#O#0.0PUB#RENT#>50k,,,,,,,6000.0,5863.08,5724.663008,5584.73265688746,11243.272400602771,10967.502178849361,10688.738996560329,14006.95036893693,13640.103458578262,13269.260338320499,12894.37747181001,37515.410848346226,36562.26931104635,59598.699418731325,82986.47005901075,105295.05052345364,105868.07710433476,124600.44435312715,121025.97650593871,120816.73529380851,127854.19914391355,136180.6604520339,141690.85061856068,163695.73786562477,192561.4889772154,214445.6389912496,244162.88061015512,237258.12017573294,265795.5685328205,261085.68457203492,251485.43004171786,264572.94696962484,267033.7629063749,275576.2318380593,266401.21853677504,275594.57633512333,243321.6066598776,237337.3174182077,228771.56620915557,200159.4245237212,187955.1679199856,183817.78843894956,174374.58889201152,166196.1912416877,160652.86537031902,151204.26028403227,143123.27009802504,141951.15890892746,134046.30353736045,134178.5986143348,133662.41675709843,140117.80116381464,196123.02581731812,264333.97196904273,267141.606987702,282113.5883552172,308059.862613586,333602.01679596904,322529.9091971,398662.04601131176,418367.6735928515,414723.30226089654,440784.71287984593,456004.0761989266,494177.10834849573,502450.02416510234,483675.33791976154,501208.1116237932,487524.24117669935,496627.84237183,486156.90984205244,532482.5168402313,564421.8524826712,617710.783974061,703234.542594684,697739.7034755845,835081.8673953424,827774.7197400061,885643.1662091574,1001027.2814925767,1027771.0614668671,1096959.2430472043,1350338.035279071,1372266.921723873,1395231.10143528,1443435.1525269365,1506592.0987340694,1530651.3675394368,1453100.7926182537,1358224.0522758793,>50k,0.0DEQ,<2 years,RENT,0ENQ,12.5<x<14.5,0.0PUB,O,36M
0.0DEQ#12.5<x<14.5#36M#0ENQ#<2 years#O#1.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,2443.37416666667,2386.10610200695,2328.18852204721,2269.61406020143,2210.3752663342098,2150.46460581322,2089.87445855082,2028.5971180348802,1966.6247903485894,1903.94959317913,1840.5635548151001,1776.45861313263,1711.6266145699099,1646.05931309016,1579.74836913279,1512.6853485527,1444.86172154754,1376.26886157275,1306.89804424443,1236.74044622956,1165.78714412388,1094.0291133168198,1021.45722684369,948.062254224809,873.834860291475,798.7656039986142,1722.844937223965,1623.664870220314,1523.346496956729,1421.8767466589888,1319.2423983920582,1215.43007933413,1110.426263030822,1004.217267629285,896.789254092015,788.5127900809799,763.5889469825299,738.367471657746,8712.844809881792,8507.760698319795,8300.232022075565,11090.229642376065,10810.679073119147,17627.787025775146,17181.43355854285,26379.803937171346,25705.528272240845,25023.31930395775,40483.0836646548,44423.9081374978,51238.464007137205,49858.3721031415,48462.0506829579,46749.308712878796,45166.6926585586,47916.2618409485,39315.9499691651,37947.038868516196,<50k,0.0DEQ,<2 years,OWN,0ENQ,12.5<x<14.5,1.0PUB,O,36M
0.0DEQ#12.5<x<14.5#36M#0ENQ#<2 years#O#1.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,2931.13625,2861.54171214635,2791.2086312574597,2720.12916985308,2648.2954072810003,2575.69933883435,2502.3328748596696,2428.18783985542,2353.25597156095,2277.52892003582,2200.9982467293203,2123.65542354013,2045.49183186602,1966.49876164344,1886.6674103768896,1805.9888821581,1724.4541866746301,1642.0542382081399,1558.77985462186,1474.62175633742,1389.57056530082,1303.61680393734,1216.7508940954601,1128.9631559795098,1040.2438070710302,950.582961038648,859.970626636437,768.3967065905223,675.85099647392,582.323183569418,487.80284572038903,392.279450169411,295.742352384563,12198.180794873264,11825.713905983524,11449.26797025,11169.381222825,25561.4367126843,24946.7249921037,24324.9633920002,23696.0709020842,27309.96557937808,26570.399120789312,51822.35761785691,59981.83711842565,58410.35560459309,92145.70716353784,84040.47540016324,80401.51031140675,111733.57545786392,108662.53947088706,137655.943806799,144215.44534216725,135818.1836249854,154668.9712384185,144534.93363430628,139894.35370590017,158450.3306722537,155176.09059568768,161000.0646577159,151543.93891888903,140227.1010234792,>50k,0.0DEQ,<2 years,OWN,0ENQ,12.5<x<14.5,1.0PUB,O,36M
0.0DEQ#12.5<x<14.5#36M#0ENQ#<2 years#O#1.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,2442.70416666667,2384.7951724236104,2384.7951724236104,2384.7951724236104,2384.7951724236104,2384.7951724236104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,2931.525,2931.525,2931.525,2931.525,2931.525,6250.0,6107.36125,5963.16417165625,10017.3917402316,9775.611744993628,9531.113197724351,9283.86549289476,9033.83767998017,8780.99845956628,8525.316179411291,8266.75883046352,11005.29404283396,19172.14408172332,18642.90219892812,46557.72118360842,70776.24682154992,96816.43289490222,126398.83644379921,123238.83159221498,124237.42022666498,121977.8449050497,134775.522828031,138173.56869805712,148545.76477906192,154396.64454905438,167773.8954262574,160941.40896977368,146099.79886210852,<50k,0.0DEQ,<2 years,RENT,0ENQ,12.5<x<14.5,1.0PUB,O,36M
0.0DEQ#12.5<x<14.5#36M#0ENQ#<2 years#O#1.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,14659.665,14315.504067375,13967.474192265701,13615.5318813105,,,,,,,9000.0,8797.365,8592.367613625,8384.98029938718,8175.1751947108705,7962.924112189209,7748.198535797141,7530.969617060309,7311.208171179209,7088.884673108199,6863.96925358886,6636.431695136949,8906.24142798275,30642.37169263066,29847.4614771278,50443.636493457714,49146.666645678124,47835.061630601456,46508.65617159535,49967.28312404926,58502.16345424567,68793.74896907502,88191.07609168232,85679.93744081202,96393.8679654409,96006.92552619573,131506.32495368322,143484.31320055694,165615.7394168811,206603.9559405119,231100.63212037878,224345.63389514212,217513.36084471774,245606.3999254163,270883.0847322851,260320.0985416692,250680.40416975712,>50k,0.0DEQ,<2 years,RENT,0ENQ,12.5<x<14.5,1.0PUB,O,36M
0.0DEQ#12.5<x<14.5#36M#0ENQ#>2 years#C#0.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,976.968666666667,10953.696916921777,10703.563907805223,17950.623025561657,31923.965234285308,39162.719072378146,50208.89676351054,48972.39130786364,47722.35473573483,52158.63885121055,50983.7163339524,39188.75949417429,38276.27418011903,37353.89366228297,36421.499765127024,49978.913022197616,48669.61201832299,47346.792152475304,61007.86541301462,59312.91598990505,57600.148205389705,55866.92724104365,54273.5000780187,52882.44437151449,57476.06200387529,71918.04405607376,69979.80597300259,107802.72967870963,141026.54114515535,156197.60707215546,178792.55144974726,215599.67008593775,229726.08048211088,279327.5445559392,353159.0727779751,463196.9588671908,620191.2499761623,728710.1650512229,888446.9211128189,918033.1174513473,1072128.9860589271,1366497.9199093229,1611107.387777245,1753642.5028206492,1957921.6105470448,2125260.8994999616,2211754.45752341,2246174.677500611,2303981.816286889,2477684.507776492,2658399.9164918237,2819743.2402578564,3083872.613574172,3203650.8891849276,3291113.68696252,3316744.458853103,3369782.209564496,3329411.7699755034,3519255.009645583,3645597.464256389,3614496.9838288403,3974689.046012048,3930328.4875956154,3810501.753509138,4011329.483930877,4000369.485037453,4044266.42911442,3804544.351361052,3578181.55312921,<50k,0.0DEQ,>2 years,OWN,0ENQ,12.5<x<14.5,0.0PUB,C,36M
0.0DEQ#12.5<x<14.5#36M#0ENQ#>2 years#C#0.0PUB#OWN#>50k,,20000.0,19545.84,19086.59545172,28622.20943109969,27924.43771011893,51843.91413696034,54576.81070726183,53203.8295860926,54815.27653877526,53342.64479673924,51853.3316753393,50347.14804823481,55323.90264296258,58461.76118322776,56644.931867176114,54807.55468701974,52949.39702715016,51070.22363606046,57919.7965964475,56352.29938458986,58657.24253692428,77978.18680394105,75161.84257733649,114013.89053342726,117946.04888015336,156906.4326992786,191439.02818526793,216917.78813722677,210105.68989815403,266617.49538211414,286254.02998485946,299309.02753204387,341408.4790476199,348310.1095815257,422118.4170951034,407883.30127203953,400580.3861298422,413894.573058333,400893.1965883464,405570.8743174162,424195.55407646415,460675.6908513916,450782.7607675229,468392.2313634729,483155.08881434996,446075.0441510083,420266.93649311113,439835.2937274239,430665.30640514847,449640.2990807654,463953.98082385905,435399.41404741583,441569.1021522263,467119.6232378604,559817.4852528443,611737.0937092836,688948.3768462117,878434.6727322676,1103205.8302473524,1371747.9166728219,1505059.6523115747,1800360.565274028,2219156.8099414837,2636336.8672509445,2938547.040939128,3460207.196113987,4022249.7728681825,4973825.8509257985,5514920.282545979,5854727.572096101,6505123.81844248,7106201.379004839,7309719.154037547,7696747.377844315,7988854.947082947,8680044.225678321,9293264.72251872,10220392.816984793,11087723.2728112,11853319.25356743,11912359.30990291,12189821.453451497,12517544.308029054,12731108.16375112,13320555.58742589,13508530.895346079,13347682.895548118,14043073.907341661,13936576.46060428,13608236.10773275,13332622.347443635,13309523.430770956,13249773.477603758,12559270.038318722,11753386.26565679,>50k,0.0DEQ,>2 years,OWN,0ENQ,12.5<x<14.5,0.0PUB,C,36M
0.0DEQ#12.5<x<14.5#36M#0ENQ#>2 years#C#0.0PUB#RENT#<50k,,,,,,,,,,,6400.0,6254.22333333333,6106.838264111108,5957.827046291801,5807.17173803589,5654.854199545551,5500.856090880539,5345.15886974992,5187.74378927949,14028.59189575454,13664.425276337699,13296.147609650689,12923.712467583988,12547.07289748076,29366.181416208092,28590.19037082792,46430.48729305801,45211.01305387556,43978.02494334688,42731.37309985028,58970.905998708,57293.47710038469,55597.71811873764,99583.42851581163,84051.29263209313,84841.81253122765,93022.59995726893,89977.56973251705,87051.64378359671,115523.01815500027,143853.97950956554,153667.92529115654,200362.0298707682,214537.6691230742,219689.19360812486,220787.9642841989,201204.92762434066,194415.966139925,208750.62986309288,211808.86973167697,196174.75728018145,201803.77700474244,204208.37255009916,195679.85454760995,244697.6249222659,259299.78774278844,316601.1502604999,394099.6156079701,566979.6451869644,627989.243478913,793668.279349243,925231.0778522006,1028812.99850649,1184577.336400419,1409276.7595108382,1541499.6039652163,1675971.950085149,1800306.2439172713,2120329.87161735,2517060.1666959436,2727170.158704425,2980612.3287047558,3140410.11625986,3288897.7776539093,3504797.676263367,3686709.841723132,3916467.4666121346,4089715.0630381685,4443563.016871106,4535722.723682191,4635225.367629987,4679301.730208575,4902857.735398089,5106281.378893194,5171018.08313685,5445807.827517178,5549345.480724685,5420270.639410136,5892519.113079242,6050727.340230929,5913657.377261495,6031113.66288311,6071439.128815583,6070847.990780796,5756141.839664505,5404948.087572613,<50k,0.0DEQ,>2 years,RENT,0ENQ,12.5<x<14.5,0.0PUB,C,36M
0.0DEQ#12.5<x<14.5#36M#0ENQ#>2 years#C#0.0PUB#RENT#>50k,,,,,,,20000.0,19552.4166666667,19099.4697930555,43641.0951060757,65102.2658957634,73544.54111720597,71744.71680821331,69924.43388679673,68083.45908236067,66221.55645662488,64338.48737303123,62434.01046579509,84257.88160860466,127770.85086212412,124218.9855336323,134626.57073709078,156301.57107276615,152373.99510624076,159702.50770460442,170295.434769369,183634.56161053435,178506.02074536702,185473.51812021085,215918.90685207973,213188.7106885426,195155.8747969328,196124.98004899744,258682.1110123131,309055.66650932905,353513.47174920794,360930.83262374054,355159.047569538,387967.7957233527,379902.28617179196,373285.02107068035,355179.8849736055,343459.69775498705,343672.38644443615,330663.1014723205,317040.47460212494,303090.9581013868,302659.98856701184,316041.36817287264,302832.6248837622,308875.1992827188,292671.60971851106,290878.69287706027,280858.0734774096,383280.87923943024,494060.48786284163,572291.7531700846,620254.3851308374,792075.7151151728,997542.4312697357,1116482.9501767757,1351192.5050419103,1574614.9196396517,2070804.3121466234,2385081.5120873717,2731843.584238674,3000678.320348733,3350532.440141337,3944440.444222016,4472028.6211417895,4664870.713239001,4936492.48319892,5338621.734178931,5527660.137932694,5945052.291696959,6211444.354739741,6375199.7387486175,6368618.955748148,6841716.527061487,7245415.769779952,7467899.313117098,7491343.339846735,7576834.101505407,7521992.498975796,7466516.914931204,7784443.978408743,7747254.689624912,7652962.343394135,8193195.6857991405,8145863.239934085,7810923.174270784,7980517.584502271,7863127.65600055,7808717.6698302,7244232.885818336,6787042.95844918,>50k,0.0DEQ,>2 years,RENT,0ENQ,12.5<x<14.5,0.0PUB,C,36M
0.0DEQ#12.5<x<14.5#36M#0ENQ#>2 years#C#1.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,10800.0,10552.498,10302.3473160967,10049.5196029578,9793.98621190875,9535.71818768652,9274.68626515842,9010.860866006049,8744.21209537376,8474.70973848109,8202.32325719907,7927.0217865898585,7648.774131409351,7367.54876257231,7083.313813579771,6796.037076908101,6505.68600035948,6212.22768337333,5915.62887329823,5615.85596162397,5312.874980173279,5006.6515972527695,4697.15111376271,4384.33845926516,4068.17818801006,3748.63447491875,3425.6711115245002,3099.25150186967,2769.33865835884,2435.89519756771,2098.88333600702,1758.26488584118,1414.00125056116,1066.05342061092,714.381968967154,358.947046671717,,,,,12000.0,116576.13,162872.42213691663,181703.0785575507,204589.1915266304,338470.3417963874,429403.0176850028,428574.6700744391,467480.98415176955,523781.76622562815,623579.8942295623,666908.0023441274,713528.4106311133,805591.4684258585,827752.0857574386,899923.9220214817,980489.997769878,1007011.0162024449,1000813.4179305446,1077169.2973943462,1067067.183042762,1087211.0597271724,1119199.5053016301,1115664.838929043,1078877.6445293839,1064942.047471239,1118301.513095842,1105253.368561025,1042084.7127359227,974260.7288656102,<50k,0.0DEQ,>2 years,OWN,0ENQ,12.5<x<14.5,1.0PUB,C,36M
0.0DEQ#12.5<x<14.5#36M#0ENQ#>2 years#C#1.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,14656.255,14308.8313555917,28957.6896991488,28261.0452417458,27556.8375361546,26844.9844532005,46525.4029716812,57332.8676686753,75853.44665761199,106604.03760932689,104274.22070765765,111518.48622806418,108921.60575811587,106295.6573506832,104248.11813244986,101291.7433819423,88444.84503316332,85820.18751761114,83382.57320417592,80917.40814998616,78424.38081216336,75903.17612311132,67190.68035977655,64612.16146666422,62541.14235146503,40657.9367314641,39261.18786392793,37910.16503246951,36543.8402638408,33162.040084389475,27041.10551610859,25433.94027908385,23808.642165173427,35190.00639645665,29819.1540051799,28163.26104526345,26344.16981925248,37098.26419046128,58539.383589152196,56471.76089946869,267730.6225524564,282198.1732696839,290055.0222972091,299753.9815200629,550512.9193393129,656474.2437163783,696075.9016649215,768196.0734997096,834879.7915309924,963480.4998422829,1067072.616604014,1170154.7931968914,1366825.0660671422,1491096.7247008954,1551448.168329454,1614123.5771213502,1588497.9895333461,1558191.3477831623,1677351.2083956585,1737288.8113016344,1710101.7553131934,1822598.0635685094,1872107.6224434087,1826881.0501521742,1835596.4604045434,1872636.6201044868,1920649.1211209747,1825144.2419546754,1704362.2104284398,>50k,0.0DEQ,>2 years,OWN,0ENQ,12.5<x<14.5,1.0PUB,C,36M
0.0DEQ#12.5<x<14.5#36M#0ENQ#>2 years#C#1.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7750.0,7572.48329166667,7393.06215450022,7211.716157470722,24628.42465036076,24043.300094747272,23451.722159013738,22853.61963389287,22248.92052398428,21637.55203907147,21019.440585343098,20592.0189522527,20159.823606451308,19722.8012215004,19280.89787514074,12947.42377432574,12495.59432172123,12038.71849904829,11576.73993343168,11109.60162213039,10637.24592549866,10159.614559868272,9676.64859035126,9188.2884235622,8694.47380025917,8195.143787902409,7690.236773129829,12879.690454148349,12234.464333040349,11582.00293929642,27922.225121904692,26874.307152794012,25814.36102654933,35942.248535162784,41606.0565475357,171797.6824192833,200940.7428315959,227874.4260800437,254896.087791864,305389.4638466836,456682.42246458016,500599.85024469125,517859.21943114314,536586.6806446585,625149.3973223242,657514.8963605431,765019.6734407146,846086.9288273744,862254.8448789173,881796.7688944649,864828.1740737553,844689.1314765088,851099.3950625984,909633.762247751,944995.7722180213,933051.5052338416,997982.8979441808,984378.7626585398,968202.2932937003,935807.3182335184,958921.0106654646,969401.0510199273,930097.9137184923,849715.7671107273,<50k,0.0DEQ,>2 years,RENT,0ENQ,12.5<x<14.5,1.0PUB,C,36M
0.0DEQ#12.5<x<14.5#36M#0ENQ#>2 years#C#1.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,4886.5229166666695,4771.771419492539,4655.73119606676,4538.3877732417905,4419.726515328161,,,,,,,,,,,,,,,,,,,,,12000.0,11728.48,11453.8669346667,11176.125568830701,10895.220265935699,27336.1149834651,206539.91722665174,219286.0626702671,229043.08115152767,310315.62812154397,395645.1607106526,540856.8350439472,603217.4149323184,676424.2330064586,707768.1963980313,773540.8612997511,814199.4719090689,911178.0856305435,1099843.2967064756,1271028.7055727055,1388058.0174542866,1380630.6722497612,1393734.5450673513,1373980.3943139254,1483456.6264245147,1513200.7598391974,1525074.5721090157,1495014.9527124288,1448364.2044935524,1407897.7846382882,1371249.0806865038,1383095.481650226,1385135.0886993269,1307748.1162193087,1252104.6942591623,>50k,0.0DEQ,>2 years,RENT,0ENQ,12.5<x<14.5,1.0PUB,C,36M
